cruise,station,date,dateNew,time,timeNew,datetime,long,lat,bottDepth,depth,temp,sal,density,press,O2,PO4,SiO4,NO2,NO3,NH4
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,1500,2.9,34.6,27.55,,56.91138853,3.133514986,142.0786298,,39.99610743,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,1400,3.14,34.57,27.51,,53.43848405,,,,,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,1300,3.43,34.557,27.48,,43.4476133,3.32843476,129.4391295,,41.65409582,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,1200,3.77,34.564,27.43,,27.37279558,3.357729591,122.6301242,,42.43391599,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,1100,4.21,34.547,27.37,,17.81490849,3.406558111,114.8496735,,42.14399034,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,1000,4.67,34.539,27.31,,10.86338348,3.406757059,106.0961484,,42.92513895,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,900,5.07,34.524,27.25,,6.952971491,3.406956031,100.2618489,,42.14891318,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,800,5.6,34.528,27.18,,5.649619303,3.368216111,92.47992212,,41.08055488,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,700,6.16,34.528,27.07,,3.911541446,3.290562511,84.69791078,,37.96802897,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,600,7.01,34.533,26.93,,6.085271695,3.242232759,74.97054728,,34.46697888,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,500,8.13,34.566,26.74,,6.086101292,3.096608337,62.32167723,,29.89492955,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,400,9.79,34.663,26.54,,8.26123737,2.873171397,54.54155872,,25.03067963,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,300,11.33,34.756,26.44,,12.61171369,2.649677558,36.04340795,,24.93814172,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,250,12.02,34.79,26.37,,10.87322619,,,,,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,200,12.49,34.813,26.22,,6.959339364,2.494227228,30.20353284,,29.42408683,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,150,13.23,34.813,25.97,,4.350222871,2.494591803,29.23349769,,28.94116271,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,125,14.26,34.76,25.68,,7.397180926,,,,,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,103,15.34,34.701,25.79,,12.18703689,2.39840886,22.42414788,,23.20411824,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,100,14.98,34.728,24.83,,6.092865011,2.437146005,23.39660164,,28.56335117,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,82,18.39,34.517,24.8,,59.67888751,1.883239171,13.66080228,,22.15001512,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,75,18.46,34.505,22.99,,60.11625962,1.854020297,12.68540203,,21.2724434,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,50,24.28,34.22,22.24,,195.5053324,,,,,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,45,26.55,34.145,21.31,,201.7627954,0.34238535,0.978243857,,1.956487713,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,41,29.07,33.997,21.47,,203.6949744,0.195826928,0.979134641,,2.64366353,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,36,28.63,34.019,21.07,,202.7889778,0.195796254,0.978981272,,0.978981272,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,30,29.12,33.703,21.09,,198.4962553,0.176285661,0.979364784,,2.938094352,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,20,29.1,33.714,21.08,,198.4923674,0.176282208,0.979345601,,4.113251525,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,15,29.12,33.718,21.08,,198.9315235,0.176283935,0.979355193,,3.623614212,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,10,29.12,33.714,21.07,,198.9315235,0.166490383,0.979355193,,1.37109727,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,5,29.14,33.713,21.07,,198.9334718,0.176285661,0.979364784,,1.469047176,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,1,29.16,33.714,21.07,,187.5658448,0.176285661,1.958729568,,5.582379269,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,0,29.14,33.709,,,197.6218225,0.176285661,0.979364784,,0.029380944,
TGT001,65,12/3/65,3-Dec-1965,,,1965-12-03 12:00,-101.75,16.45,,,,,25.6,,,,,,,
TGT001,66,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-103.28,17.38,,100,15.82,34.728,24.47,,6.09399376,2.281591264,15.60062402,,25.93603744,
TGT001,66,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-103.28,17.38,,75,19.75,34.505,22.63,,60.13562413,1.083487071,3.904457915,,6.051909768,
TGT001,66,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-103.28,17.38,,50,25.47,34.21,22.14,,172.0004861,,,,,
TGT001,66,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-103.28,17.38,,45,26.86,34.145,21.48,,201.7825347,0.273935077,0.978339562,,0,
TGT001,66,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-103.28,17.38,,36,28.76,34.091,21.41,,202.7869925,0.195794338,0.978971688,,2.251634883,
TGT001,66,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-103.28,17.38,,30,28.83,34.02,21.24,,202.3638192,,,,,
TGT001,66,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-103.28,17.38,,20,28.93,33.85,21.12,,200.648931,,,,,
TGT001,66,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-103.28,17.38,,14,29,33.711,21.12,,198.4865358,0.176277029,0.979316829,,0.195863366,
TGT001,66,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-103.28,17.38,,10,29,33.71,21.11,,198.0493408,,,,,
TGT001,66,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-103.28,17.38,,0,29.01,33.709,27.58,,197.614081,0.166485491,0.979326419,,0.195865284,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,1490,3.03,34.594,27.56,,54.74026353,3.182233987,103.1549855,,40.67809806,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,1400,3.21,34.58,27.52,,46.05222914,,,,,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,1300,3.47,34.576,27.49,,36.93011189,3.308938026,97.32170663,,41.84833385,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,1200,3.75,34.569,27.44,,29.97943671,3.357696912,93.43156624,,42.8228012,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,1100,4.13,34.551,27.39,,20.85627524,3.416257884,86.62306315,,42.72755587,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,1000,4.49,34.544,27.34,,12.16675265,3.416424143,81.76057777,,42.53496725,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,900,4.87,34.536,27.3,,14.77463296,3.43605817,77.87100668,,40.78493975,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,800,5.27,34.535,27.23,,9.125863915,3.368052176,72.03348584,,40.59184269,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,700,5.82,34.531,27.14,,8.257296669,3.348811853,66.19744361,,38.55027598,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,600,6.42,34.525,27,,7.388754906,3.290690656,61.33535837,,37.48271901,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,500,7.53,34.54,26.83,,7.389762137,3.184031159,51.60662123,,32.61927945,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,400,9.04,34.613,26.63,,4.347638571,2.999522803,39.92871264,,23.56767917,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,300,10.61,34.699,26.53,,6.087879762,2.834516817,32.14400514,,23.18264613,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,250,11.34,34.74,26.45,,9.56760014,,,,,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,200,11.89,34.771,26.22,,13.91759393,2.649909884,25.33002095,,24.745482,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,150,12.89,34.724,26.06,,8.700445741,2.669992789,23.38679815,,26.01781294,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,125,13.59,34.698,25.76,,8.266712334,2.582694969,21.44124125,,26.70409138,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,100,14.66,34.61,25.36,,25.24260757,2.378724068,17.54796444,,24.95710498,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,87,16.03,34.482,25.14,,53.55261985,2.077319185,12.6784739,,21.55340563,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,82,16.9,34.451,24.78,,73.16073902,1.824141093,10.73024172,,19.21688745,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,75,18.23,34.41,24,,104.9876907,,,,,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,62,21.02,34.33,23.17,,177.4379185,0.7421875,2.9296875,,5.2734375,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,50,23.9,34.305,22.84,,212.4873817,0.351847689,0.977354692,,0.195470938,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,42,24.91,34.268,22.7,,205.5725794,0.342184506,1.955340034,,0.782136013,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,41,25.34,34.258,21.8,,205.6007208,0.342231348,1.955607705,,0.782243082,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,30,28.06,34.204,21.8,,199.6651567,0.185946369,0.978665101,,1.370131141,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,20,28.06,34.201,21.77,,199.6651567,0.185946369,0,,2.348796242,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,16,28.12,34.192,21.79,,200.1079359,0.195738767,0.978693835,,0.097869384,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,15,28.08,34.201,21.79,,200.1040191,0.195734936,0.978674679,,4.404036054,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,10,28.08,34.2,21.79,,199.2302025,0.195734936,0,,3.22962644,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,5,28.09,34.2,21.77,,199.6671108,0.195734936,0,,2.740289101,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,1,28.15,34.202,21.74,,198.7971853,0.205525705,0.978693835,,3.523297807,
TGT001,67,12/4/65,4-Dec-1965,,,1965-12-04 12:00,-105.45,18.71,,0,28.23,34.2,26.04,,199.239952,0.234893417,0.978722571,,5.970207685,
TGT001,68,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-107.08,20.067,,129,13.53,34.657,25.98,,15.22845113,2.563252895,29.23862617,,26.0223773,
TGT001,68,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-107.08,20.067,,125,13.82,34.66,25.58,,26.10744292,,,,,
TGT001,68,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-107.08,20.067,,100,15.65,34.65,25.36,,92.28227651,,,,,
TGT001,68,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-107.08,20.067,,87,16.6,34.653,24.7,,124.5207258,1.394632129,10.72793946,,13.06858079,
TGT001,68,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-107.08,20.067,,75,19.27,34.64,22.69,,153.3549889,,,,,
TGT001,68,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-107.08,20.067,,53,26.22,34.606,22.58,,203.4201119,0.352012829,1.955626827,,0,
TGT001,68,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-107.08,20.067,,50,26.52,34.59,22.43,,203.0054233,,,,,
TGT001,68,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-107.08,20.067,,41,26.89,34.54,22.26,,201.7253015,0.273857379,0.978062068,,0.195612414,
TGT001,68,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-107.08,20.067,,30,27.26,34.48,22.17,,200.4487257,,,,,
TGT001,68,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-107.08,20.067,,20,27.4,34.41,22.15,,199.5928829,,,,,
TGT001,68,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-107.08,20.067,,16,27.4,34.387,22.12,,199.5967883,0.215232598,0.978329991,,0.684830993,
TGT001,68,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-107.08,20.067,,10,27.46,34.37,22.11,,199.1658793,,,,,
TGT001,68,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-107.08,20.067,,0,27.49,34.374,27.5,,199.1678279,0.205457338,1.956736555,,0,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,1299,3.58,34.556,27.46,,29.97914494,3.347931873,3.325097916,,138.2235471,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,1200,3.83,34.546,27.43,,25.20084202,3.386993168,3.36379436,,130.4920226,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,1100,4.13,34.536,27.37,,19.11843838,3.377359041,3.354160706,,122.7603486,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,1000,4.51,34.513,27.32,,13.03606018,3.416490651,3.392900814,,116.9632474,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,900,4.83,34.504,27.24,,10.42935572,3.377720671,3.354264459,,109.2310905,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,800,5.47,34.496,27.16,,6.953445293,3.3682489,3.344623855,,102.4653551,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,700,6.07,34.485,27.05,,6.084738502,3.290626582,3.267326254,,89.89980522,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,600,6.95,34.496,26.89,,13.47479258,3.193612774,3.170626083,,79.26565207,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,500,8.3,34.541,26.71,,6.086338361,3.077252676,3.054494699,,63.79640826,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,400,9.82,34.623,26.54,,4.348146716,2.902474896,2.880276197,,51.22638874,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,300,11.3,34.738,26.43,,6.088413506,2.825023867,2.802641828,,39.62355688,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,250,12.02,34.77,26.33,,7.39386584,,,,,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,200,12.54,34.783,26.14,,8.264537583,2.630732805,2.609242711,,33.82351662,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,150,13.58,34.8,25.87,,39.15505821,2.689691465,2.667182064,,35.75570158,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,125,14.53,34.712,25.55,,27.41575443,2.534434188,2.512776502,,28.02712252,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,100,15.74,34.638,24.9,,53.10739185,2.26220077,2.242330168,,22.22999735,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,83,18,34.485,24.97,,121.5275358,1.522099717,1.507996733,,12.56663944,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,82,16.86,34.221,24.66,,157.2345671,1.229304272,1.218308273,,10.6360246,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,75,18.45,34.32,24.53,,157.2821368,,,,,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,72,19.13,34.368,23.98,,157.3020939,1.102944765,1.092454523,,6.767417399,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,62,20.89,34.252,23.23,,211.8833236,0.507822418,0.50277882,,1.933764692,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,51,24.09,34.463,23.36,,201.567585,0.469102743,0.464008863,,0.96668513,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,50,23.48,34.392,22.65,,209.3942643,0.449499687,0.444705682,,0.966751483,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,41,26.45,34.65,22.63,,201.6819049,0.293355498,0.289953124,,1.933020828,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,39,26.54,34.656,22.62,,202.5589481,0.27380382,0.270621347,,1.933009619,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,31,26.55,34.656,22.62,,201.6878215,0.273806497,0.270621347,,1.933009619,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,30,26.55,34.66,22.62,,201.6878215,,,,,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,20,26.55,34.657,22.62,,201.6878215,0.273806497,0.270621085,,1.93300775,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,16,26.55,34.652,22.62,,203.4340364,0.273806497,0.270622393,,1.933017092,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,10,26.55,34.657,22.6,,201.6878215,0.273806497,0.270621085,,1.93300775,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,1,26.61,34.656,22.57,,201.2552038,0.273811852,0.270621347,,1.933009619,
TGT001,69,12/5/65,5-Dec-1965,,,1965-12-05 12:00,-109.24,21.67,,0,26.71,34.657,26,,203.4439836,0.293378448,1.955856323,,0.097792816,
TGT001,70,12/6/65,6-Dec-1965,,,1965-12-06 12:00,-110.82,23.023,,129,12.77,34.413,25.97,,45.25201894,2.339181287,29.23976608,,24.36647173,
TGT001,70,12/6/65,6-Dec-1965,,,1965-12-06 12:00,-110.82,23.023,,125,12.84,34.39,25.69,,46.558727,,,,,
TGT001,70,12/6/65,6-Dec-1965,,,1965-12-06 12:00,-110.82,23.023,,100,13.8,34.28,25.4,,71.81576723,,,,,
TGT001,70,12/6/65,6-Dec-1965,,,1965-12-06 12:00,-110.82,23.023,,83,14.97,34.218,25.22,,105.7949511,1.657889604,14.62843768,,16.77394188,
TGT001,70,12/6/65,6-Dec-1965,,,1965-12-06 12:00,-110.82,23.023,,75,15.67,34.19,24.51,,126.2795163,,,,,
TGT001,70,12/6/65,6-Dec-1965,,,1965-12-06 12:00,-110.82,23.023,,50,18.45,34.12,24.51,,210.0307185,,,,,
TGT001,70,12/6/65,6-Dec-1965,,,1965-12-06 12:00,-110.82,23.023,,50,18.45,34.118,24.06,,210.0307185,0.624688876,2.928229105,,1.561722189,
TGT001,70,12/6/65,6-Dec-1965,,,1965-12-06 12:00,-110.82,23.023,,39,20.38,34.185,23.65,,231.4840648,0.458957483,1.953010566,,0.976505283,
TGT001,70,12/6/65,6-Dec-1965,,,1965-12-06 12:00,-110.82,23.023,,30,22.2,34.3,23.13,,221.9822624,,,,,
TGT001,70,12/6/65,6-Dec-1965,,,1965-12-06 12:00,-110.82,23.023,,20,24.47,34.48,22.9,,212.0593529,,,,,
TGT001,70,12/6/65,6-Dec-1965,,,1965-12-06 12:00,-110.82,23.023,,16,25.46,34.576,22.9,,207.7426923,0.293283801,0.97761267,,0,
TGT001,70,12/6/65,6-Dec-1965,,,1965-12-06 12:00,-110.82,23.023,,10,25.46,34.58,22.91,,207.3062581,,,,,
TGT001,70,12/6/65,6-Dec-1965,,,1965-12-06 12:00,-110.82,23.023,,0,25.45,34.58,22.91,,206.8678015,,,,,
TGT001,70,12/6/65,6-Dec-1965,,,1965-12-06 12:00,-110.82,23.023,,0,25.45,34.581,27.5,,206.8678015,0.293280934,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,1371,3.39,34.595,27.55,,38.66687057,3.09,123.59,,42.33,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,1300,3.57,34.59,27.53,,31.71614037,,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,1200,3.85,34.58,27.49,,23.89665245,,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,1172,3.94,34.578,27.48,,21.72444093,3.16,111.92,,43.21,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,1100,4.18,34.57,27.45,,17.3800602,,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,1000,4.55,34.56,27.4,,12.60115687,,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,976,4.64,34.56,27.39,,11.73222576,3.21,98.31,,43.70,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,900,5.02,34.56,27.34,,8.256412538,,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,800,5.61,34.55,27.27,,4.780354031,,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,780,5.74,34.55,27.25,,3.911274902,3.29,80.80,,41.86,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,700,6.33,34.56,27.18,,3.47692573,,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,600,7.19,34.57,27.08,,3.042606223,,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,586,7.32,34.574,27.06,,3.042665472,3.15,63.29,,35.15,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,500,8.26,34.59,26.94,,5.216607452,,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,487,8.41,34.595,26.91,,5.651489837,2.97,52.58,,30.48,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,400,9.49,34.66,26.79,,3.478246352,,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,389,9.63,34.668,26.77,,3.04352484,2.76,42.85,,27.85,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,300,10.85,34.75,26.62,,6.522791852,,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,293,10.95,34.753,26.61,,6.957712415,2.44,31.17,,32.05,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,250,11.34,34.77,26.55,,2.174412213,,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,243,11.39,34.767,26.54,,0.869773358,2.48,30.20,,30.98,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,200,11.98,34.8,26.46,,0.869841146,,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,194,12.08,34.81,26.45,,1.304774431,2.40,28.25,,30.59,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,150,13.17,34.502,25.99,,0,2.42,25.34,,29.05,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,125,14.91,34.56,25.67,,12.62241127,,,,,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,100,18.41,34.807,25.04,,41.374692,1.83,12.68,,22.73,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,75,22.64,34.14,23.4,,177.541947,0.33,1.95,,1.27,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,50,29.14,33.798,21.14,,208.5379366,0.07,0.98,,0.00,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,30,29.9,33.786,20.87,,197.2232368,0.07,0.98,,0.00,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,20,29.92,33.787,20.87,,200.7216534,0.05,0.98,,0.00,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,10,29.91,33.786,20.87,,198.9724451,0.07,0.98,,0.00,
TGT37,24,5/16/69,16-May-1969,,,1969-05-16 12:00,-101.58,13.024,,0,29.9,33.788,20.87,,198.535143,0.06,0.98,,0.00,
TGT37,25,5/16/69,16-May-1969,,,1969-05-16 12:00,-102.92,14.5,,2992,1.86,34.67,27.74,,115.5447876,2.49,151.79,,38.04,
TGT37,25,5/16/69,16-May-1969,,,1969-05-16 12:00,-102.92,14.5,,2794,1.83,34.668,27.74,,115.1104087,2.53,153.74,,38.34,
TGT37,25,5/16/69,16-May-1969,,,1969-05-16 12:00,-102.92,14.5,,2600,1.85,34.665,27.74,,116.4135454,2.56,153.74,,38.53,
TGT37,25,5/16/69,16-May-1969,,,1969-05-16 12:00,-102.92,14.5,,2500,1.87,34.66,27.73,,113.3739962,,,,,
TGT37,25,5/16/69,16-May-1969,,,1969-05-16 12:00,-102.92,14.5,,2403,1.9,34.663,27.73,,107.7270156,2.53,152.76,,37.95,
