Data group,cruise,Station,type,mon/day/yy,hh:mm,Longitude [degrees East],Latitude [degrees North],Bot. Depth [m],Depth [m],Temperature [oC],Salinity [pss-78],SIGMA-0 [kg m-3],Oxygen [~$m~#mol/kg],Phosphate [~$m~#mol/kg],Silicate [~$m~#mol/kg],Nitrite [~$m~#mol/kg],Nitrate [~$m~#mol/kg],NH4 [~$m~#mol/kg],N deficit [~$m~#mol/kg]
1,TGT37,30,b,5/19/69,,-110.78,21.98,,290,10.57,34.692,26.63,3.043939881,2.81,41.88,,26.88,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,250,11.17,34.719,26.55,8.262766409,2.73,38.97,,26.89,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,200,11.88,34.756,26.44,7.393793806,2.71,36.05,,27.18,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,150,12.38,34.695,26.3,10.43972105,2.50,22.41,,25.33,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,125,12.86,34.67,26.18,14.7913343,,,,,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,120,12.99,34.662,26.15,16.09692262,2.50,28.26,,26.51,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,100,13.54,34.633,26.02,24.36599676,2.40,25.34,,25.24,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,80,14.51,34.643,25.82,49.61187844,2.23,23.40,,23.20,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,75,14.94,34.69,25.76,61.36564944,,,,,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,60,16.65,34.922,25.56,108.3902593,1.90,18.53,,16.87,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,50,17.29,34.87,25.36,129.7453717,,,,,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,40,17.64,34.691,25.14,146.321478,1.36,9.75,,10.24,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,30,18.87,34.67,24.82,183.3945752,,,,,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,20,20.58,34.656,24.37,232.2856278,0.48,0.98,,0.00,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,10,20.63,34.66,24.35,232.2901631,,,,,,
1,TGT37,30,b,5/19/69,,-110.78,21.98,,0,20.69,34.672,24.35,232.7259795,0.47,0.98,,0.00,,
