cruise,station,date,dateNew,time,timeNew,datetime,long,lat,bottDepth,depth,temp,sal,density,press,O2,PO4,SiO4,NO2,NO3,NH4
HOMZ16,16,,Jan 5 2017,,12:00,2017-01-05 12:00,,,,350,,,,,,2.79,33.75,1.08,29.63,0.00
HOMZ16,16,,Jan 5 2017,,12:00,2017-01-05 12:00,,,,350,,,,,,2.83,39.98,0.70,25.79,0.01
HOMZ16,16,,Jan 5 2017,,12:00,2017-01-05 12:00,,,,400,,,,,,2.92,38.76,0.53,30.46,0.05
HOMZ16,16,,Jan 5 2017,,12:00,2017-01-05 12:00,,,,425,,,,,,3.00,48.56,0.53,28.53,0.02
HOMZ16,16,,Jan 5 2017,,12:00,2017-01-05 12:00,,,,475,,,,,,3.06,53.31,0.51,29.37,0.03
HOMZ16,16,,Jan 5 2017,,12:00,2017-01-05 12:00,,,,500,,,,,,3.10,49.26,0.44,34.23,0.11
HOMZ16,16,,Jan 5 2017,,12:00,2017-01-05 12:00,,,,500,,,,,,3.03,57.23,0.45,30.81,0.10
HOMZ16,16,,Jan 5 2017,,12:00,2017-01-05 12:00,,,,650,,,,,,3.29,64.53,0.29,41.68,0.00
HOMZ16,16,,Jan 5 2017,,12:00,2017-01-05 12:00,,,,750,,,,,,3.37,73.02,0.03,46.04,0.00
HOMZ16,16,,Jan 5 2017,,12:00,2017-01-05 12:00,,,,850,,,,,,3.43,80.33,0.03,49.33,0.01
HOMZ16,16,,Jan 5 2017,,12:00,2017-01-05 12:00,,,,1000,,,,,,3.46,88.77,0.01,51.25,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,10,,,,,,0.24,2.26,0.01,1.01,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,50,,,,,,0.39,2.62,0.09,1.48,0.04
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,75,,,,,,1.96,12.47,0.11,21.38,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,80,,,,,,2.34,18.47,0.07,27.15,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,95,,,,,,2.43,21.23,0.18,28.96,0.06
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,110,,,,,,2.50,24.47,0.04,26.84,0.01
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,160,,,,,,2.56,29.53,2.17,25.68,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,200,,,,,,2.58,31.09,1.45,27.16,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,300,,,,,,2.73,36.29,1.35,25.81,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,500,,,,,,3.12,58.57,0.46,31.85,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,600,,,,,,3.23,68.58,0.29,36.62,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,700,,,,,,3.31,76.42,0.02,40.73,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,800,,,,,,3.35,86.72,0.04,44.48,0.01
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,900,,,,,,3.39,94.33,0.04,45.92,0.02
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,1000,,,,,,3.39,102.79,0.01,45.98,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,1100,,,,,,3.38,110.45,0.01,45.96,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,1200,,,,,,3.33,116.48,0.01,45.88,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,1300,,,,,,3.28,122.01,0.01,45.48,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,1400,,,,,,3.23,124.77,0.01,45.17,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,1500,,,,,,3.16,130.70,0.01,44.56,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,1750,,,,,,3.03,141.11,0.02,43.22,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,2000,,,,,,2.90,146.95,0.01,41.99,0.00
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,2250,,,,,,2.80,152.29,0.01,41.72,0.03
HOMZ16,16/P2,,,,,2017-01-13 12:13,106.55373,16.36377,2777,2500,,,,,,2.73,157.45,0.01,40.80,0.00
